citizenid,name,birthdate,nationality,address,votingstatus,passportnumber,taxid,maritalstatus,criminalrecord,educationlevel,income,immigrationyear
CIT_7981,Michelle Day,1988-06-30,India,"854 Dennis Springs Suite 630, Perkinsburgh, LA 37017",Registered,UNKNOWN,TAX-981-27,Widowed,None,High School,28068.56,
CIT_7982,Elizabeth Pollard,1970-05-29,India,"76158 Gill Dale, West Ashley, IA 93940,",Registered,UNKNOWN,TAX-982-18,Divorced,Pending,Bachelors,117047.0,
CIT_7983,Christine Hill,1983-12-07,India,"202 Carla Lakes, Gainesmouth, FL 01690",Registered,257556956,TAX-983-48,Widowed,Yes,PhD,146738.55,1978.0
CIT_7984,Christina Harris,1940-12-03,United States,"6547 Cassandra Ways Suite 925, Danielborough, ME 11581,",Registered,T67262711,TAX-984-14,Single,Pending,High School,123107.67,
CIT_7985,Andrea Dudley,1940-11-17,France,"763 Costa Islands Suite 294, New Jasmine, WY 92960",Registered,948499567,TAX-985-29,Single,None,PhD,148464.76,
CIT_7986,Jonathan Goodwin,1952-12-24,United States,"06443 Nicole Trail, New Davidport, HI 54640,",Registered,UNKNOWN,TAX-986-38,Widowed,None,High School,46388.37,
CIT_7987,Robert Navarro,1971-07-05,United States,"1042 Kevin Square Suite 202, New Michael, UT 18530",Registered,991221086,TAX-987-40,Single,Pending,High School,120583.08,
CIT_7988,Oscar Smith,1980-10-29,France,"1388 Michael Wells, Wardshire, WV 31791,",Registered,477527507,TAX-988-44,Married,Pending,High School,135530.86,
CIT_7989,Jennifer Allen,1981-08-09,United States,"5403 Erica Roads, New Caroline, VI 52345",Registered,Y63411518,TAX-989-75,Single,Pending,Masters,49994.29,
CIT_7990,John Garcia,1960-08-30,United States,"214 Brian Rapids, Stephenport, MT 40737",Not Registered,UNKNOWN,TAX-990-41,Widowed,Pending,Doctorate,59310.96,
CIT_7991,Scott Hunt,1957-04-10,India,"5129 Green Avenue Apt. 712, South Justin, DE 00647,",Not Registered,U16821389,UNKNOWN,Single,Pending,Masters,136139.74,1980.0
CIT_7992,Michelle Shields,1986-04-22,France,"156 Patricia Crescent, New Lindseymouth, HI 83286",Not Registered,606227786,TAX-992-77,Single,None,High School,25156.28,1967.0
CIT_7993,Lynn Rowland,1966-10-17,France,"02895 Kristen Heights Suite 166, East Raymondborough, SC 96305,",Not Registered,239669601,TAX-993-75,Divorced,None,Doctorate,138656.12,1974.0
CIT_7994,Kenneth Peck,1978-03-01,France,"549 Pena Point Suite 784, Nicholasport, AS 53509",Registered,A07598513,TAX-994-88,UNKNOWN,None,Masters,141636.17,1980.0
CIT_7995,Lori Perry,1936-01-01,France,"46984 Dennis Fort Suite 883, Bishopville, VT 75105",Registered,783272015,TAX-995-12,Single,None,Bachelors,11498.26,1932.0
CIT_7996,Donald Walker,1988-06-18,France,"59257 Kendra Fall, Matthewfurt, NM 70366",Registered,895998309,TAX-996-06,Single,Pending,Masters,18387.9,1950.0
CIT_7997,Laura Alexander,1972-08-07,United States,"752 Justin Streets Suite 712, Hillside, AS 67364",Not Registered,239803523,TAX-997-17,Married,None,Doctorate,16796.48,
CIT_7998,Michael Cohen,1943-10-09,United States,"15915 Joseph Parks, North Stevenview, ID 36482",Registered,UNKNOWN,TAX-998-41,Single,Pending,Masters,82946.52,
CIT_7999,Zachary Harmon,1993-02-18,United States,"9599 Hill Locks Apt. 170, Vegahaven, MN 21525",Not Registered,O58912300,TAX-999-69,Married,Pending,Masters,107350.75,
CIT_8000,Danielle Flores,1970-01-01,France,"6761 Alexis Hills Suite 436, West Kimberlystad, NV 06099,",Not Registered,P18684355,TAX-000-94,Married,None,High School,22470.98,1955.0
CIT_8001,Carrie Fletcher,1958-10-14,France,"80482 Karen Estate Suite 613, South Valerieport, VA 05778",Not Registered,O01033093,TAX-001-87,Widowed,Pending,Doctorate,84886.45,
CIT_8002,Brenda Harris,2000-07-08,United States,"307 Andre Way Suite 456, Tiffanybury, PA 02451",Registered,259975462,TAX-002-28,Married,Yes,Bachelors,61176.38,
CIT_8003,Nicholas Willis,2004-07-25,United States,"80082 Sandra Oval, Barkerview, HI 53061",Not Registered,H35659976,UNKNOWN,Single,Pending,Doctorate,21319.79,
CIT_8004,Victor Phillips,1964-05-04,France,"PSC 9949, Box 2076, APO AA 29176",Registered,F39952117,TAX-004-51,Divorced,None,Bachelors,74621.06,
CIT_8005,Jason Moore,1940-09-11,France,"328 Elizabeth Brooks, Port Dustinland, GU 06742",Registered,F89051442,TAX-005-40,Divorced,None,High School,88706.02,1939.0
CIT_8006,Hannah Bradley,1937-08-06,United States,"062 Warren Cliffs, Martintown, UT 64455",Not Registered,UNKNOWN,TAX-006-08,Single,Yes,Masters,101281.71,
CIT_8007,Marc Patterson,1980-07-25,France,"44864 Linda Village, Joneston, VA 11295,",Registered,S79373352,UNKNOWN,Single,Pending,Doctorate,125804.48,
CIT_8008,Monica Sellers,1970-04-13,France,"0391 Shaffer Ways Suite 426, Port Kirstenburgh, NJ 61884",Registered,692781239,TAX-008-87,Divorced,Yes,High School,65083.78,1995.0
CIT_8009,Maria Roberts,1974-01-01,France,"816 Dunn Passage Apt. 265, Hillfurt, AK 40761",Registered,010528783,TAX-009-43,Divorced,None,PhD,76739.33,
CIT_8010,Yvette Sanchez,1999-02-17,France,"19812 Bartlett Key, Davidshire, LA 12823,",Registered,K37343609,TAX-010-55,Single,None,High School,110287.41,1980.0
CIT_8011,Mia Rogers,1958-05-24,France,"Unit 9044 Box 2228, DPO AA 72100,",Registered,380095638,TAX-011-38,Single,None,PhD,15001.27,
CIT_8012,Teresa Escobar,1952-07-21,France,"07864 Janet Estate, Cooperton, VI 03873",Registered,812701457,TAX-012-83,Widowed,None,High School,132375.6,1970.0
CIT_8013,Valerie Rios,1992-04-30,India,"61453 Kimberly Key Suite 255, South Maxville, VI 09008,",Not Registered,I98573702,TAX-013-91,UNKNOWN,Pending,High School,24784.66,1959.0
CIT_8014,Charles Lewis,1994-05-15,France,"PSC 2771, Box 2372, APO AP 56307,",Registered,713273812,TAX-014-44,Divorced,None,PhD,134677.95,
CIT_8015,Ryan Cuevas,1972-09-06,United States,"4252 Alexander Loaf Apt. 479, Schroederburgh, NJ 88763",Not Registered,UNKNOWN,TAX-015-25,UNKNOWN,None,Bachelors,102952.9,
CIT_8016,Rhonda Thomas,1966-01-24,France,"370 Nancy Fords Apt. 524, West Nicoleshire, AR 42814",Registered,R23330353,TAX-016-00,Married,None,High School,135892.22,
CIT_8017,Michael Faulkner,1985-09-10,France,"USCGC Weeks, FPO AA 22514",Not Registered,UNKNOWN,TAX-017-24,Married,None,High School,60758.59,2018.0
CIT_8018,Jennifer Bowman,1962-03-22,France,"0348 William Spur Apt. 027, East Shelly, TN 55496",Registered,UNKNOWN,TAX-018-25,Single,Yes,Masters,14992.08,
CIT_009,Melissa Carpenter,1982-04-26,France,"763 Scott Groves, Youngland, MD 89991",Registered,410623585,TAX-019-51,Divorced,None,Doctorate,-72079.0,
CIT_8020,Gary Hardy,1979-07-20,France,"8207 Jason Divide Apt. 888, Davidsonfort, NC 35074",Registered,O72012124,TAX-020-73,Single,None,Masters,29515.78,
CIT_8021,Linda Bridges,1979-11-24,India,"1398 Wright Shore Apt. 994, Brownview, MN 85349",Not Registered,094385892,TAX-021-44,Married,Pending,Masters,145835.32,
CIT_8022,Sean Turner,1962-03-12,France,"784 Carla Park Apt. 602, Millerstad, OR 46706",Registered,U97391719,TAX-022-23,Married,None,High School,94352.67,
CIT_8023,Johnny Shields,1984-12-13,India,"35755 Victoria Village Suite 874, Lihaven, SC 15695",Not Registered,O87936047,TAX-023-23,Married,Yes,Bachelors,83735.56,
CIT_8024,Brian Thompson,1953-02-22,France,"34331 Earl Station Suite 665, Alexandermouth, OR 52427",Registered,337328470,TAX-024-27,Divorced,Pending,Doctorate,64065.54,
CIT_8025,Timothy Gray,1941-09-23,India,"0087 Todd Mountain, Mooreview, MD 60979",Registered,768737845,TAX-025-25,Widowed,None,High School,12738.55,2015.0
CIT_8026,Monica Vargas,1971-01-22,United States,"460 Amanda Forks Apt. 639, Markburgh, OH 92129,",Registered,O31271700,TAX-026-64,Divorced,Pending,Doctorate,72483.81,
CIT_8027,Abigail Schneider,1980-10-20,United States,"PSC 7667, Box 7874, APO AP 67319",Registered,G68028710,TAX-027-86,Single,None,Bachelors,28354.97,
CIT_8028,Ronald Hebert,1984-10-16,France,"87926 Kelley Manor Suite 470, Newtonmouth, NE 30085",Not Registered,D26218803,TAX-028-14,Married,Pending,Bachelors,149862.42,
CIT_8029,Kayla Sims,1968-08-06,France,"400 Kelsey Forges, Davidview, MS 58723",Registered,595028495,TAX-029-71,Married,None,Bachelors,89989.11,
CIT_8030,Jeffrey Best,1934-09-17,United States,"4200 Christina Dale Apt. 815, West David, AR 94222,",Not Registered,813791932,TAX-030-90,Divorced,Pending,Doctorate,-20424.0,
CIT_8031,Melinda Keller,2014-02-24,India,"944 Young Ridges Suite 680, South Jasminechester, IN 77160",Registered,UNKNOWN,UNKNOWN,Widowed,None,Masters,96536.24,
CIT_8032,Virginia Hebert,1995-01-01,United States,"322 Sally Circles, Deborahton, OR 43818,",Not Registered,UNKNOWN,TAX-032-71,Single,Pending,Bachelors,118352.54,
CIT_8033,Raymond Pennington,1979-08-01,India,"786 Kline Orchard, West Brendabury, KS 99492",Registered,864619304,TAX-033-07,Widowed,Pending,Doctorate,93658.91,
CIT_8034,Mitchell Swanson,1999-05-23,India,"92067 Sherri Alley Apt. 635, South William, KY 40257",Not Registered,L06748923,TAX-034-39,Divorced,None,Masters,22240.55,
CIT_8035,Cheryl Curry,1934-04-04,United States,"114 Rachel Isle Suite 320, Davishaven, AZ 48363",Registered,N09913461,TAX-035-67,Single,Yes,Doctorate,26897.01,
CIT_8036,Thomas Martinez,1974-09-05,France,"197 Ortiz Mission, Kevinborough, IL 58034",Registered,V54987191,TAX-036-52,Divorced,None,Doctorate,64380.46,
CIT_8037,Janet Daniels,1995-02-18,United States,"6053 Mario Port Suite 510, North Danielle, OH 70614",Registered,840087807,TAX-037-28,Single,Pending,High School,52015.75,
CIT_022,Joanna Carr,1976-11-23,India,"93859 Christy Drive, South Roy, ND 48536",Not Registered,Z61086675,TAX-038-13,Divorced,Yes,PhD,99820.84,1994.0
CIT_8039,Adriana Bennett,1937-11-21,United States,"50199 Jason Causeway Suite 658, Sallymouth, ME 20223",Registered,S90170004,TAX-039-11,Married,Yes,High School,35504.81,
CIT_8040,Sarah Reed,1970-04-08,France,"226 Petty Causeway Apt. 722, Johnsonland, DE 06322",Not Registered,F23802305,TAX-040-56,Single,Pending,Doctorate,24972.49,
CIT_8041,Kathryn Hall,1937-09-14,India,"PSC 5151, Box 5966, APO AE 53519",Not Registered,335801275,TAX-041-81,Single,Yes,High School,91919.33,1982.0
CIT_8042,Juan Valdez Ii,1962-12-21,India,"82278 Sullivan Inlet Suite 015, Martinborough, IN 11452",Registered,611123757,TAX-042-77,Widowed,None,Bachelors,52168.25,
CIT_8043,Raymond Cooper,2005-08-05,France,"6117 Morgan Point Apt. 453, North Danielbury, PW 71591",Registered,E59923399,TAX-043-36,Widowed,Pending,Bachelors,61452.8,2002.0
CIT_8044,Shelby Bell,1965-10-20,France,"741 Brown Spring, South Andrew, LA 11360",Not Registered,D87968806,TAX-044-69,Single,None,Masters,56478.55,2002.0
CIT_8045,Martha Hall,1968-02-29,France,"USNS Zimmerman, FPO AP 06934,",Not Registered,S76112863,TAX-045-04,Single,Pending,Bachelors,98079.33,
CIT_8046,Angela Davis,1945-11-22,India,"889 Smith Forges, Mckinneyhaven, MA 88910",Registered,UNKNOWN,UNKNOWN,Married,None,Masters,83709.25,
CIT_8047,Thomas Fletcher,1978-01-01,France,"89748 Sanchez Harbors, Lake Lisaland, DE 98028",Registered,UNKNOWN,TAX-047-40,Married,None,High School,40991.25,
CIT_8048,Michael Walker,1967-04-19,United States,"209 Patrick Light, South Travisshire, PR 90290",Registered,D59190532,TAX-048-63,Single,None,PhD,63335.59,
CIT_8049,John Proctor,1953-01-04,France,"898 Spencer Forges Suite 535, Port Victoria, PA 75288",Registered,UNKNOWN,TAX-049-68,UNKNOWN,Yes,PhD,49920.59,
CIT_8050,Thomas Mendoza,1977-04-23,India,"61080 Fuller Turnpike Apt. 819, Bensonshire, TX 02430",Registered,M01140480,TAX-050-11,Widowed,None,Bachelors,74200.77,
CIT_8051,Thomas Park,1939-09-03,France,"USNV Baird, FPO AE 85240",Not Registered,489990547,TAX-051-01,Married,None,Bachelors,139774.23,
CIT_8052,Amanda Carlson,1938-02-21,India,"9762 Villa Creek, Lisahaven, GU 92517,",Not Registered,P05652947,TAX-052-24,Divorced,None,Bachelors,79272.78,
CIT_8053,Denise Stewart,1953-12-23,India,"26558 Anthony Squares, Port Jamesstad, NY 50209",Registered,874837899,TAX-053-19,Divorced,None,PhD,86353.59,
CIT_8054,Debbie Nelson,1944-07-27,India,"283 Flores Field Suite 392, New Nicholasfurt, HI 27248",Not Registered,816152550,UNKNOWN,UNKNOWN,Yes,High School,24126.88,
CIT_8055,Kenneth Perez,1992-01-01,France,"6223 Rodriguez Via Suite 748, West Donaldfurt, NH 36768,",Not Registered,UNKNOWN,TAX-055-94,Widowed,Yes,High School,118916.32,
CIT_8056,Stacie Hays,1981-01-01,United States,"6754 Hill Common, Vincentshire, MD 45781,",Not Registered,795846470,TAX-056-87,Married,None,Masters,141481.54,
CIT_8057,Steven Hudson,1960-10-11,United States,"USNV Hughes, FPO AA 53077",Registered,J76313120,UNKNOWN,Divorced,None,Bachelors,49906.96,
CIT_8058,Kelly Rose,1958-06-30,India,"12401 Delacruz Shoal Suite 288, Lawsonstad, IA 26466",Registered,A99895641,TAX-058-69,Married,None,Bachelors,76103.55,
CIT_8059,Timothy Clark,1992-01-01,India,"73152 Jeffrey Summit Apt. 827, East Tammy, AS 66424,",Not Registered,E80508839,TAX-059-41,Single,Yes,PhD,84461.47,
CIT_8060,Robert Case,1983-10-17,India,"5831 James Vista Apt. 710, Perezmouth, OK 54020",Not Registered,Z94731515,TAX-060-80,Divorced,None,Masters,17734.45,2004.0
CIT_8061,Shawn Mejia,1972-01-01,United States,"36279 Zachary Motorway Apt. 412, Kellystad, LA 63424",Registered,UNKNOWN,TAX-061-17,UNKNOWN,Yes,Doctorate,129618.48,
CIT_8062,Jose Garcia,1963-08-06,United States,"3674 White Gardens Apt. 369, Brownmouth, CO 24026",Not Registered,A61736034,TAX-062-29,UNKNOWN,Yes,Masters,136952.82,
CIT_8063,Amanda Mathews,1965-10-04,India,"43849 Franklin Square Suite 400, South Loriburgh, OR 88815,",Registered,837294349,TAX-063-37,Divorced,None,High School,78073.64,1958.0
CIT_8064,Melissa Santos,2006-12-23,France,"2333 Pierce Club, Munoztown, AR 31386",Registered,A57404194,TAX-064-11,Single,None,PhD,55996.92,
CIT_8065,Donald Villegas,1981-01-02,France,"0545 Davis Canyon Apt. 655, South Tim, MO 77445",Registered,844140478,TAX-065-93,Married,None,Doctorate,75864.43,2017.0
CIT_8066,John Martin,1976-12-04,France,"261 Shawn Forks, North Scott, OR 16166",Registered,T51860219,TAX-066-56,Single,Yes,Masters,81733.6,
CIT_8067,Holly Evans,1972-11-22,France,"6699 Ryan Greens Apt. 349, Samanthafort, WI 51535",Not Registered,059815854,TAX-067-30,Divorced,None,Masters,28205.72,2018.0
CIT_8068,Wayne Hernandez,1967-07-20,United States,"58197 Grant Plain Apt. 842, Spencerview, MD 43160",Registered,673824642,TAX-068-10,Married,Pending,Doctorate,73267.27,
CIT_8069,Angela Herman,1946-11-04,United States,"792 Meyer Mission Suite 489, Maryberg, PA 39705,",Registered,Z08396824,TAX-069-59,UNKNOWN,None,High School,56528.8,
CIT_8070,Christopher Ware,1993-07-02,France,"761 David Mill, East Bradley, NM 74323",Not Registered,R90808938,TAX-070-48,Widowed,Yes,PhD,96341.79,
CIT_8071,Steven Huffman,1968-04-10,United States,"1318 David Prairie, East Johnchester, VT 87061,",Registered,327998843,TAX-071-54,Divorced,None,High School,13633.72,
CIT_8072,Justin Farrell,1976-11-15,India,"3702 Davis Prairie Apt. 827, Diazshire, OK 32541",Registered,F68595662,TAX-072-41,Widowed,None,PhD,25660.4,1971.0
CIT_8073,Allen Palmer,1946-03-18,India,"30621 Jillian Glen Apt. 732, South Jamesmouth, PA 15901",Registered,Q76287368,TAX-073-45,Single,Yes,High School,61973.09,
CIT_8074,Breanna Campbell,1978-12-23,France,"7786 Daniel Drive Suite 331, South Sandrachester, NJ 80857",Registered,742266779,TAX-074-76,Single,None,High School,48026.89,
CIT_8075,Bonnie Davis,1985-10-10,United States,"PSC 6818, Box 9069, APO AE 05241",Registered,G37179524,TAX-075-03,Single,None,Masters,44844.5,
CIT_8076,Brian Larson,1934-05-31,India,"9870 Chase Drives Apt. 891, Lake Jennifer, MO 37642,",Not Registered,UNKNOWN,TAX-076-58,Married,Yes,Masters,19001.37,1985.0
CIT_8077,Thomas Clark,1961-06-20,India,"125 Alicia Passage, East Lisa, AZ 12468",Registered,UNKNOWN,TAX-077-27,Widowed,None,High School,60813.16,1957.0
CIT_8078,Michelle Snyder,1940-01-01,India,"0858 Paul Wall Apt. 569, Lake Ralphmouth, MP 92342",Registered,J37801172,TAX-078-97,UNKNOWN,None,Masters,117625.53,
CIT_8079,Cynthia Mooney,1960-02-19,India,"PSC 9890, Box 9058, APO AP 63658",Registered,UNKNOWN,UNKNOWN,Married,Pending,PhD,70851.17,
CIT_8080,Lisa Zimmerman,1938-11-11,United States,"74757 Watkins Glens, Josephburgh, OH 42382,",Registered,Q78823108,TAX-080-94,Divorced,None,High School,27586.98,
CIT_8081,Valerie Howe,1990-10-09,France,"22565 Charles Trafficway Apt. 092, Pattersonton, CT 19664",Registered,915723208,TAX-081-19,Single,None,High School,112470.79,2021.0
CIT_8082,Sarah Stafford,1935-04-21,India,"2786 Mccullough Unions Suite 683, Baileyborough, TX 81143",Not Registered,170288207,UNKNOWN,Divorced,Yes,PhD,101013.81,1956.0
CIT_063,Matthew Diaz,1991-11-29,France,"2980 Smith Union Apt. 812, Jacobburgh, VA 06181",Registered,UNKNOWN,TAX-083-17,Widowed,Pending,Masters,138157.86,2002.0
CIT_8084,Jessica Kirby,1937-08-19,India,"570 Richard Creek Apt. 083, New Lauren, PA 58475",Not Registered,377475267,TAX-084-40,Single,None,High School,-44492.0,1978.0
CIT_8085,Mr. Bradley Williamson,1956-10-14,France,"USS Perry, FPO AE 14663",Registered,321186647,TAX-085-38,Single,None,High School,101460.41,1949.0
CIT_8086,Jason Baker,1954-10-28,India,"21065 Cody Crescent Suite 428, Port Laurenmouth, AS 41408",Registered,UNKNOWN,UNKNOWN,Single,Pending,Bachelors,119105.7,
CIT_8087,Jenna Baldwin,1981-10-30,United States,"63309 Robert Springs, Amandafort, PR 92071,",Registered,C69038840,UNKNOWN,Divorced,None,Bachelors,77791.38,
CIT_8088,Dakota Webster,1974-09-24,France,"PSC 1083, Box 1482, APO AE 30643",Registered,259085841,TAX-088-57,Widowed,Pending,PhD,87618.82,1996.0
CIT_8089,Mary Garrison,1974-10-06,United States,"PSC 1437, Box 9975, APO AE 03466",Registered,UNKNOWN,UNKNOWN,Divorced,None,High School,46414.3,
CIT_8090,Stephen Potts,1969-04-22,United States,"3816 Wilson Roads, West Billy, AL 87465,",Registered,W12245934,TAX-090-22,Divorced,None,PhD,149170.3,
CIT_8091,Lori Jones,2005-11-22,India,"9751 Angela Keys Apt. 110, East Christy, MO 93551",Registered,434920917,TAX-091-36,Single,Pending,Masters,34028.3,
CIT_8092,Wyatt Carlson,1948-08-19,India,"650 Kane Passage Apt. 603, Angelastad, AL 33232,",Registered,L03916049,TAX-092-98,Single,None,PhD,16902.89,1945.0
CIT_8093,Stephen Sharp,2000-12-06,United States,"2517 Owen Knolls, Lake Christopher, RI 27317",Not Registered,G91452029,TAX-093-44,Single,Yes,High School,56254.21,
CIT_8094,Richard Wilson,1992-11-23,France,"4844 Norma Turnpike, South Feliciaville, ID 78535",Registered,Z99544832,TAX-094-28,Married,Pending,PhD,138382.73,1978.0
CIT_8095,Jack Daniels,1937-11-26,India,"439 Amber Creek, North Debbieport, MO 82399",Registered,414712165,TAX-095-58,Divorced,None,High School,63050.58,
CIT_8096,Kimberly Taylor,1974-02-22,United States,"9955 Manning Lakes Suite 051, East Timothy, KS 32005",Registered,W18955984,TAX-096-90,Widowed,Pending,Doctorate,116784.8,
CIT_8097,Richard Fox,1949-08-24,United States,"26834 Regina Fort Apt. 665, New Howard, KY 41393",Registered,119012136,TAX-097-45,Single,None,High School,44881.03,
CIT_8098,Tony Allison,1983-03-02,United States,"0703 Santos Vista, Websterborough, OH 96014",Registered,L99946787,TAX-098-88,Single,Yes,Bachelors,61722.06,
CIT_088,Bryan Garcia,1936-09-17,United States,"22577 Matthew Plaza Apt. 743, Riverabury, UT 34967",Not Registered,N25730938,TAX-099-78,UNKNOWN,None,Masters,149896.71,
CIT_8100,David White,1990-08-27,India,"83216 Michelle Shore Apt. 556, Lake Frances, RI 88761",Not Registered,UNKNOWN,TAX-100-47,Married,Pending,Bachelors,32148.59,
CIT_8101,Jason Curry,1968-11-18,India,"559 Wyatt Throughway, North Marthaborough, UT 54717",Registered,169125931,TAX-101-73,UNKNOWN,None,PhD,54444.99,1967.0
CIT_8102,Tammy Johnson,1973-09-30,France,"4448 Joshua Views, Port Scottstad, ND 85349",Registered,712203826,TAX-102-35,Widowed,Yes,PhD,145325.54,
CIT_8103,Wesley Elliott,1951-03-14,India,"076 Vasquez Harbors, Davidtown, WI 41015,",Registered,344655589,TAX-103-05,Single,None,High School,111106.81,1994.0
CIT_010,Amanda Smith,1961-10-01,United States,"11616 Garcia Trafficway Apt. 838, East Joshualand, PR 88831",Registered,651492301,UNKNOWN,Single,None,PhD,16410.39,
CIT_8105,Jason Edwards,1941-09-12,United States,"72574 Wright Flat Apt. 123, Stevenport, ND 22760",Registered,UNKNOWN,UNKNOWN,Single,None,Bachelors,80717.07,
CIT_8106,Melinda Perkins,1954-09-11,India,"65233 Keith Fields, North Annette, ND 71409,",Registered,749756031,TAX-106-62,Widowed,None,Bachelors,129862.02,
CIT_8107,Anthony Meyer,1963-05-17,United States,"95159 Paul Crescent, Lake Davidfurt, WV 91199",Registered,UNKNOWN,TAX-107-36,Single,Pending,High School,145452.21,
CIT_8108,Tracy Valentine,1980-01-01,United States,"1519 Melissa Islands Apt. 039, Lake Julie, AK 78939,",Not Registered,573496500,TAX-108-84,Widowed,None,Masters,149179.53,
